"","avg_card","date","duration","generator","iteration","perc_minimal","size","r","MN"
"12220",4.92286071205497,"2014-May-26 05:27:11",31420,"Opts 1-3",9,1,3202,45,25
"12221",4.70685791125056,"2014-May-26 05:27:11",16656,"Opts 1-3",10,1,2231,45,25
"12222",4.92286071205497,"2014-May-26 05:27:11",59421,"Opts 1-2",9,1,3202,45,25
"12223",4.70685791125056,"2014-May-26 05:27:11",34451,"Opts 1-2",10,1,2231,45,25
"12224",4.92478941034898,"2014-May-26 05:27:11",585904,"Opt 1",7,1,3324,45,25
"12225",4.90881823635273,"2014-May-26 05:27:11",34885,"Opts 1-3",11,1,3334,45,25
"12226",4.90881823635273,"2014-May-26 05:27:11",38315,"Opts 1-2",11,1,3334,45,25
"12227",4.74062278839349,"2014-May-26 05:27:12",30152,"Opts 1-3",12,1,2826,45,25
"12228",4.97489996362314,"2014-May-26 05:27:12",1026541,"Opt 1",6,1,2749,45,25
"12229",4.91953154514545,"2014-May-26 05:27:12",1417351,"Opt 1",1,1,2647,45,25
"12230",4.9990253411306,"2014-May-26 05:27:12",1280585,"Opt 1",4,1,3078,45,25
"12231",4.74062278839349,"2014-May-26 05:27:12",54283,"Opts 1-2",12,1,2826,45,25
"12232",4.92286071205497,"2014-May-26 05:27:12",583092,"Opt 1",9,1,3202,45,25
"12233",4.70685791125056,"2014-May-26 05:27:12",501113,"Opt 1",10,1,2231,45,25
"12234",4.64525139664805,"2014-May-26 05:27:12",33552,"Opts 1-3",13,1,2864,45,25
"12235",4.64525139664805,"2014-May-26 05:27:12",45450,"Opts 1-2",13,1,2864,45,25
"12236",4.77285513361463,"2014-May-26 05:27:12",41971,"Opts 1-3",14,1,2844,45,25
"12237",4.77285513361463,"2014-May-26 05:27:12",33345,"Opts 1-2",14,1,2844,45,25
"12238",5.00560131795717,"2014-May-26 05:27:12",809934,"Opt 1",8,1,3035,45,25
"12239",4.90881823635273,"2014-May-26 05:27:12",487244,"Opt 1",11,1,3334,45,25
"12240",4.67246673490276,"2014-May-26 05:27:12",49930,"Opts 1-3",15,1,2931,45,25
"12241",4.67246673490276,"2014-May-26 05:27:12",58046,"Opts 1-2",15,1,2931,45,25
"12242",4.74062278839349,"2014-May-26 05:27:12",410297,"Opt 1",12,1,2826,45,25
"12243",5.43049744304974,"2014-May-26 05:27:12",72052,"Opts 1-3",16,1,4302,45,25
"12244",5.43049744304974,"2014-May-26 05:27:12",80380,"Opts 1-2",16,1,4302,45,25
"12245",4.64525139664805,"2014-May-26 05:27:12",353487,"Opt 1",13,1,2864,45,25
"12246",4.77285513361463,"2014-May-26 05:27:12",324507,"Opt 1",14,1,2844,45,25
"12247",5.13036234902124,"2014-May-26 05:27:12",83536,"Opts 1-2",17,1,4802,45,25
"12248",4.87009966777409,"2014-May-26 05:27:12",70461,"Opts 1-3",18,1,3010,45,25
"12249",4.87009966777409,"2014-May-26 05:27:12",39677,"Opts 1-2",18,1,3010,45,25
"12250",5.13036234902124,"2014-May-26 05:27:12",140156,"Opts 1-3",17,1,4802,45,25
"12251",4.81818181818182,"2014-May-26 05:27:12",32169,"Opts 1-3",19,1,2926,45,25
"12252",4.81818181818182,"2014-May-26 05:27:12",73984,"Opts 1-2",19,1,2926,45,25
"12253",5.07664122137405,"2014-May-26 05:27:12",75592,"Opts 1-3",20,1,3275,45,25
"12254",4.67246673490276,"2014-May-26 05:27:12",496816,"Opt 1",15,1,2931,45,25
"12255",5.07664122137405,"2014-May-26 05:27:12",93153,"Opts 1-2",20,1,3275,45,25
"12256",4.64562669071235,"2014-May-26 05:27:12",35918,"Opts 1-3",21,1,2218,45,25
"12257",4.64562669071235,"2014-May-26 05:27:12",24941,"Opts 1-2",21,1,2218,45,25
"12258",4.65889029003783,"2014-May-26 05:27:13",31751,"Opts 1-3",22,1,3172,45,25
"12259",4.65889029003783,"2014-May-26 05:27:13",34524,"Opts 1-2",22,1,3172,45,25
"12260",4.87009966777409,"2014-May-26 05:27:13",493435,"Opt 1",18,1,3010,45,25
"12261",4.78002654280027,"2014-May-26 05:27:13",32908,"Opts 1-3",23,1,3014,45,25
"12262",4.78002654280027,"2014-May-26 05:27:13",37142,"Opts 1-2",23,1,3014,45,25
"12263",5.13036234902124,"2014-May-26 05:27:13",758407,"Opt 1",17,1,4802,45,25
"12264",4.65889029003783,"2014-May-26 05:27:13",270187,"Opt 1",22,1,3172,45,25
"12265",4.81818181818182,"2014-May-26 05:27:13",611793,"Opt 1",19,1,2926,45,25
"12266",5.06715701950752,"2014-May-26 05:27:13",35053,"Opts 1-3",24,1,3127,45,25
"12267",5.06715701950752,"2014-May-26 05:27:13",41342,"Opts 1-2",24,1,3127,45,25
"12268",4.87146050670641,"2014-May-26 05:27:13",30963,"Opts 1-3",25,1,2684,45,25
"12269",4.87146050670641,"2014-May-26 05:27:13",45883,"Opts 1-2",25,1,2684,45,25
"12270",5.3086992091628,"2014-May-26 05:27:13",46455,"Opts 1-3",26,1,3667,45,25
"12271",5.3086992091628,"2014-May-26 05:27:13",54941,"Opts 1-2",26,1,3667,45,25
"12272",4.78002654280027,"2014-May-26 05:27:13",449694,"Opt 1",23,1,3014,45,25
"12273",5.07664122137405,"2014-May-26 05:27:13",906262,"Opt 1",20,1,3275,45,25
"12274",4.85714285714286,"2014-May-26 05:27:13",33413,"Opts 1-3",27,1,2926,45,25
"12275",4.64562669071235,"2014-May-26 05:27:13",820545,"Opt 1",21,1,2218,45,25
"12276",5.43049744304974,"2014-May-26 05:27:13",1332773,"Opt 1",16,1,4302,45,25
"12277",4.85714285714286,"2014-May-26 05:27:13",39956,"Opts 1-2",27,1,2926,45,25
"12278",4.8420023464998,"2014-May-26 05:27:13",24411,"Opts 1-3",28,1,2557,45,25
"12279",4.8420023464998,"2014-May-26 05:27:13",29575,"Opts 1-2",28,1,2557,45,25
"12280",4.87146050670641,"2014-May-26 05:27:13",425030,"Opt 1",25,1,2684,45,25
"12281",4.86629266012155,"2014-May-26 05:27:13",19729,"Opts 1-3",29,1,2139,45,25
"12282",4.86629266012155,"2014-May-26 05:27:13",26521,"Opts 1-2",29,1,2139,45,25
"12283",4.56265601597604,"2014-May-26 05:27:13",16028,"Opts 1-3",30,1,2003,45,25
"12284",4.56265601597604,"2014-May-26 05:27:13",25333,"Opts 1-2",30,1,2003,45,25
"12285",4.79431784551643,"2014-May-26 05:27:14",46232,"Opts 1-3",31,1,3379,45,25
"12286",5.06715701950752,"2014-May-26 05:27:14",733397,"Opt 1",24,1,3127,45,25
"12287",4.71271763815291,"2014-May-26 05:27:14",25564,"Opts 1-3",32,1,2642,45,25
"12288",4.79431784551643,"2014-May-26 05:27:14",75941,"Opts 1-2",31,1,3379,45,25
"12289",4.71271763815291,"2014-May-26 05:27:14",45374,"Opts 1-2",32,1,2642,45,25
"12290",4.56265601597604,"2014-May-26 05:27:14",350275,"Opt 1",30,1,2003,45,25
"12291",4.85714285714286,"2014-May-26 05:27:14",608917,"Opt 1",27,1,2926,45,25
"12292",4.83035434305425,"2014-May-26 05:27:14",36803,"Opts 1-3",33,1,3189,45,25
"12293",4.8420023464998,"2014-May-26 05:27:14",533953,"Opt 1",28,1,2557,45,25
"12294",4.83035434305425,"2014-May-26 05:27:14",42100,"Opts 1-2",33,1,3189,45,25
"12295",4.79431784551643,"2014-May-26 05:27:14",458900,"Opt 1",31,1,3379,45,25
"12296",5.04835972850679,"2014-May-26 05:27:14",52000,"Opts 1-3",34,1,3536,45,25
"12297",5.04835972850679,"2014-May-26 05:27:14",73246,"Opts 1-2",34,1,3536,45,25
"12298",4.71271763815291,"2014-May-26 05:27:14",373604,"Opt 1",32,1,2642,45,25
"12299",4.55376095985233,"2014-May-26 05:27:14",18734,"Opts 1-3",35,1,2167,45,25
"12300",5.3086992091628,"2014-May-26 05:27:14",1076085,"Opt 1",26,1,3667,45,25
"12301",4.55376095985233,"2014-May-26 05:27:14",21586,"Opts 1-2",35,1,2167,45,25
"12302",4.81402651779484,"2014-May-26 05:27:14",30999,"Opts 1-3",36,1,2866,45,25
"12303",4.81402651779484,"2014-May-26 05:27:14",38068,"Opts 1-2",36,1,2866,45,25
"12304",4.65674984005118,"2014-May-26 05:27:14",32734,"Opts 1-3",37,1,3126,45,25
"12305",4.86629266012155,"2014-May-26 05:27:14",857944,"Opt 1",29,1,2139,45,25
"12306",4.65674984005118,"2014-May-26 05:27:14",36351,"Opts 1-2",37,1,3126,45,25
"12307",4.5329525483304,"2014-May-26 05:27:14",19012,"Opts 1-3",38,1,2276,45,25
"12308",4.5329525483304,"2014-May-26 05:27:14",22435,"Opts 1-2",38,1,2276,45,25
"12309",4.55376095985233,"2014-May-26 05:27:14",291819,"Opt 1",35,1,2167,45,25
"12310",5.05295238095238,"2014-May-26 05:27:14",23762,"Opts 1-3",39,1,2625,45,25
"12311",4.83035434305425,"2014-May-26 05:27:14",558384,"Opt 1",33,1,3189,45,25
"12312",5.05295238095238,"2014-May-26 05:27:14",33351,"Opts 1-2",39,1,2625,45,25
"12313",4.65674984005118,"2014-May-26 05:27:14",272434,"Opt 1",37,1,3126,45,25
"12314",4.75016035920462,"2014-May-26 05:27:15",62800,"Opts 1-2",40,1,3118,45,25
"12315",4.75016035920462,"2014-May-26 05:27:15",42781,"Opts 1-3",40,1,3118,45,25
"12316",4.81402651779484,"2014-May-26 05:27:15",591320,"Opt 1",36,1,2866,45,25
"12317",5.000808843354,"2014-May-26 05:27:15",89966,"Opts 1-3",41,1,3709,45,25
"12318",4.5329525483304,"2014-May-26 05:27:15",514224,"Opt 1",38,1,2276,45,25
"12319",5.000808843354,"2014-May-26 05:27:15",51196,"Opts 1-2",41,1,3709,45,25
"12320",4.75016035920462,"2014-May-26 05:27:15",387820,"Opt 1",40,1,3118,45,25
"12321",5.04835972850679,"2014-May-26 05:27:15",1000392,"Opt 1",34,1,3536,45,25
"12322",4.79450303611377,"2014-May-26 05:27:15",73454,"Opts 1-3",42,1,3129,45,25
"12323",4.85790554414784,"2014-May-26 05:27:15",25482,"Opts 1-3",43,1,2435,45,25
"12324",4.79450303611377,"2014-May-26 05:27:15",86185,"Opts 1-2",42,1,3129,45,25
"12325",4.85790554414784,"2014-May-26 05:27:15",38366,"Opts 1-2",43,1,2435,45,25
"12326",5.27027027027027,"2014-May-26 05:27:15",43724,"Opts 1-3",44,1,3108,45,25
"12327",5.27027027027027,"2014-May-26 05:27:15",49642,"Opts 1-2",44,1,3108,45,25
"12328",4.63917175831636,"2014-May-26 05:27:15",34854,"Opts 1-3",45,1,2946,45,25
"12329",4.63917175831636,"2014-May-26 05:27:15",47851,"Opts 1-2",45,1,2946,45,25
"12330",4.67627118644068,"2014-May-26 05:27:15",29811,"Opts 1-3",46,1,2950,45,25
"12331",4.67627118644068,"2014-May-26 05:27:15",33317,"Opts 1-2",46,1,2950,45,25
"12332",4.79450303611377,"2014-May-26 05:27:15",417119,"Opt 1",42,1,3129,45,25
"12333",4.63917175831636,"2014-May-26 05:27:15",244094,"Opt 1",45,1,2946,45,25
"12334",4.61070648215586,"2014-May-26 05:27:15",27334,"Opts 1-3",47,1,2746,45,25
"12335",4.61070648215586,"2014-May-26 05:27:15",30416,"Opts 1-2",47,1,2746,45,25
"12336",5.000808843354,"2014-May-26 05:27:15",729772,"Opt 1",41,1,3709,45,25
"12337",5.03602401601067,"2014-May-26 05:27:15",31961,"Opts 1-3",48,1,2998,45,25
"12338",5.03602401601067,"2014-May-26 05:27:15",40129,"Opts 1-2",48,1,2998,45,25
"12339",4.67627118644068,"2014-May-26 05:27:15",337337,"Opt 1",46,1,2950,45,25
"12340",4.76293297345929,"2014-May-26 05:27:15",25259,"Opts 1-3",49,1,2223,45,25
"12341",4.76293297345929,"2014-May-26 05:27:16",40495,"Opts 1-2",49,1,2223,45,25
"12342",4.85790554414784,"2014-May-26 05:27:16",682517,"Opt 1",43,1,2435,45,25
"12343",4.61070648215586,"2014-May-26 05:27:16",294031,"Opt 1",47,1,2746,45,25
"12344",5.05295238095238,"2014-May-26 05:27:16",1356645,"Opt 1",39,1,2625,45,25
"12345",5.0203488372093,"2014-May-26 05:27:16",41681,"Opts 1-3",50,1,3096,45,25
"12346",5.0203488372093,"2014-May-26 05:27:16",49073,"Opts 1-2",50,1,3096,45,25
"12347",5.19611819235226,"2014-May-26 05:27:16",46534,"Opts 1-3",51,1,3452,45,25
"12348",5.19611819235226,"2014-May-26 05:27:16",51485,"Opts 1-2",51,1,3452,45,25
"12349",5.16433370660694,"2014-May-26 05:27:16",48802,"Opts 1-3",52,1,3572,45,25
"12350",5.16433370660694,"2014-May-26 05:27:16",58647,"Opts 1-2",52,1,3572,45,25
"12351",5.4990911451571,"2014-May-26 05:27:16",44268,"Opts 1-3",53,1,3851,45,25
"12352",5.03602401601067,"2014-May-26 05:27:16",689967,"Opt 1",48,1,2998,45,25
"12353",5.4990911451571,"2014-May-26 05:27:16",55657,"Opts 1-2",53,1,3851,45,25
"12354",5.27027027027027,"2014-May-26 05:27:17",1321187,"Opt 1",44,1,3108,45,25
"12355",5.0203488372093,"2014-May-26 05:27:17",840836,"Opt 1",50,1,3096,45,25
"12356",5.19611819235226,"2014-May-26 05:27:17",818674,"Opt 1",51,1,3452,45,25
"12357",4.80466384009691,"2014-May-26 05:27:17",46604,"Opts 1-3",54,1,3302,45,25
"12358",4.80466384009691,"2014-May-26 05:27:17",50409,"Opts 1-2",54,1,3302,45,25
"12359",4.78870800138552,"2014-May-26 05:27:17",33513,"Opts 1-3",55,1,2887,45,25
"12360",4.78870800138552,"2014-May-26 05:27:17",39906,"Opts 1-2",55,1,2887,45,25
"12361",4.96174020364085,"2014-May-26 05:27:17",39895,"Opts 1-3",56,1,3241,45,25
"12362",4.96174020364085,"2014-May-26 05:27:17",61477,"Opts 1-2",56,1,3241,45,25
"12363",4.90776562938043,"2014-May-26 05:27:17",50150,"Opts 1-3",57,1,3567,45,25
"12364",4.76293297345929,"2014-May-26 05:27:17",1510395,"Opt 1",49,1,2223,45,25
"12365",5.16433370660694,"2014-May-26 05:27:17",1212858,"Opt 1",52,1,3572,45,25
"12366",5.4990911451571,"2014-May-26 05:27:17",1126973,"Opt 1",53,1,3851,45,25
"12367",4.80466384009691,"2014-May-26 05:27:17",395128,"Opt 1",54,1,3302,45,25
"12368",4.90776562938043,"2014-May-26 05:27:17",42181,"Opts 1-2",57,1,3567,45,25
"12369",5.00114372855509,"2014-May-26 05:27:17",24909,"Opts 1-3",58,1,2623,45,25
"12370",5.00114372855509,"2014-May-26 05:27:17",32761,"Opts 1-2",58,1,2623,45,25
"12371",5.13198757763975,"2014-May-26 05:27:17",44033,"Opts 1-3",59,1,3220,45,25
"12372",4.82478991596639,"2014-May-26 05:27:17",21214,"Opts 1-3",60,1,2380,45,25
"12373",5.13198757763975,"2014-May-26 05:27:17",59771,"Opts 1-2",59,1,3220,45,25
"12374",4.96174020364085,"2014-May-26 05:27:17",516588,"Opt 1",56,1,3241,45,25
"12375",4.82478991596639,"2014-May-26 05:27:17",26191,"Opts 1-2",60,1,2380,45,25
"12376",4.78870800138552,"2014-May-26 05:27:17",649891,"Opt 1",55,1,2887,45,25
"12377",4.60403397027601,"2014-May-26 05:27:17",25971,"Opts 1-2",61,1,1884,45,25
"12378",4.60403397027601,"2014-May-26 05:27:17",15329,"Opts 1-3",61,1,1884,45,25
"12379",4.90776562938043,"2014-May-26 05:27:17",500822,"Opt 1",57,1,3567,45,25
"12380",4.7284605961617,"2014-May-26 05:27:17",28965,"Opts 1-3",62,1,2449,45,25
"12381",4.7284605961617,"2014-May-26 05:27:18",34036,"Opts 1-2",62,1,2449,45,25
"12382",4.79088364654138,"2014-May-26 05:27:18",29977,"Opts 1-3",63,1,2501,45,25
"12383",4.79088364654138,"2014-May-26 05:27:18",33745,"Opts 1-2",63,1,2501,45,25
"12384",4.64650017587056,"2014-May-26 05:27:18",22789,"Opts 1-3",64,1,2843,45,25
"12385",4.64650017587056,"2014-May-26 05:27:18",26976,"Opts 1-2",64,1,2843,45,25
"12386",4.96574364830146,"2014-May-26 05:27:18",41491,"Opts 1-3",65,1,3503,45,25
"12387",5.00114372855509,"2014-May-26 05:27:18",701982,"Opt 1",58,1,2623,45,25
"12388",4.64650017587056,"2014-May-26 05:27:18",290692,"Opt 1",64,1,2843,45,25
"12389",4.96574364830146,"2014-May-26 05:27:18",46691,"Opts 1-2",65,1,3503,45,25
"12390",4.79088364654138,"2014-May-26 05:27:18",513548,"Opt 1",63,1,2501,45,25
"12391",4.82478991596639,"2014-May-26 05:27:18",833690,"Opt 1",60,1,2380,45,25
"12392",5.02785714285714,"2014-May-26 05:27:18",56963,"Opts 1-3",66,1,4200,45,25
"12393",5.13198757763975,"2014-May-26 05:27:18",854948,"Opt 1",59,1,3220,45,25
"12394",4.7284605961617,"2014-May-26 05:27:18",735552,"Opt 1",62,1,2449,45,25
"12395",5.02785714285714,"2014-May-26 05:27:18",63636,"Opts 1-2",66,1,4200,45,25
"12396",5.01405241169768,"2014-May-26 05:27:18",31989,"Opts 1-3",67,1,2633,45,25
"12397",5.01405241169768,"2014-May-26 05:27:18",35487,"Opts 1-2",67,1,2633,45,25
"12398",4.94900577293137,"2014-May-26 05:27:18",34342,"Opts 1-3",68,1,3118,45,25
"12399",4.94900577293137,"2014-May-26 05:27:18",41521,"Opts 1-2",68,1,3118,45,25
"12400",4.96574364830146,"2014-May-26 05:27:18",487104,"Opt 1",65,1,3503,45,25
"12401",4.99131306381557,"2014-May-26 05:27:18",37479,"Opts 1-3",69,1,2993,45,25
"12402",4.99131306381557,"2014-May-26 05:27:18",44312,"Opts 1-2",69,1,2993,45,25
"12403",4.78424015009381,"2014-May-26 05:27:18",25744,"Opts 1-3",70,1,2665,45,25
"12404",4.78424015009381,"2014-May-26 05:27:19",29331,"Opts 1-2",70,1,2665,45,25
"12405",4.60403397027601,"2014-May-26 05:27:19",1173664,"Opt 1",61,1,1884,45,25
"12406",5.02785714285714,"2014-May-26 05:27:19",574282,"Opt 1",66,1,4200,45,25
"12407",4.74039158810732,"2014-May-26 05:27:19",28560,"Opts 1-3",71,1,2758,45,25
"12408",4.74039158810732,"2014-May-26 05:27:19",34994,"Opts 1-2",71,1,2758,45,25
"12409",4.938406965495,"2014-May-26 05:27:19",30888,"Opts 1-3",72,1,3101,45,25
"12410",4.938406965495,"2014-May-26 05:27:19",37318,"Opts 1-2",72,1,3101,45,25
"12411",5.57345551285841,"2014-May-26 05:27:19",60594,"Opts 1-3",73,1,3383,45,25
"12412",4.74039158810732,"2014-May-26 05:27:19",413863,"Opt 1",71,1,2758,45,25
"12413",4.94900577293137,"2014-May-26 05:27:19",728243,"Opt 1",68,1,3118,45,25
"12414",5.57345551285841,"2014-May-26 05:27:19",66439,"Opts 1-2",73,1,3383,45,25
"12415",4.78424015009381,"2014-May-26 05:27:19",619759,"Opt 1",70,1,2665,45,25
"12416",4.80507497116494,"2014-May-26 05:27:19",38254,"Opts 1-3",74,1,3468,45,25
"12417",4.80507497116494,"2014-May-26 05:27:19",41708,"Opts 1-2",74,1,3468,45,25
"12418",4.92824742268041,"2014-May-26 05:27:19",30155,"Opts 1-3",75,1,2425,45,25
"12419",4.92824742268041,"2014-May-26 05:27:19",37013,"Opts 1-2",75,1,2425,45,25
"12420",5.01405241169768,"2014-May-26 05:27:19",1015946,"Opt 1",67,1,2633,45,25
"12421",4.938406965495,"2014-May-26 05:27:19",550270,"Opt 1",72,1,3101,45,25
"12422",4.94292736209721,"2014-May-26 05:27:19",49843,"Opts 1-3",76,1,3662,45,25
"12423",4.94292736209721,"2014-May-26 05:27:19",57571,"Opts 1-2",76,1,3662,45,25
"12424",4.82667210440457,"2014-May-26 05:27:19",26075,"Opts 1-3",77,1,2452,45,25
"12425",4.80507497116494,"2014-May-26 05:27:19",308964,"Opt 1",74,1,3468,45,25
"12426",4.82667210440457,"2014-May-26 05:27:19",32345,"Opts 1-2",77,1,2452,45,25
"12427",4.99131306381557,"2014-May-26 05:27:19",1071179,"Opt 1",69,1,2993,45,25
"12428",4.9070981210856,"2014-May-26 05:27:20",33133,"Opts 1-3",78,1,2874,45,25
"12429",4.80048409405256,"2014-May-26 05:27:20",32746,"Opts 1-3",79,1,2892,45,25
"12430",4.9070981210856,"2014-May-26 05:27:20",43890,"Opts 1-2",78,1,2874,45,25
"12431",4.80048409405256,"2014-May-26 05:27:20",39036,"Opts 1-2",79,1,2892,45,25
"12432",4.84410646387833,"2014-May-26 05:27:20",44134,"Opts 1-3",80,1,3419,45,25
"12433",4.94292736209721,"2014-May-26 05:27:20",443880,"Opt 1",76,1,3662,45,25
"12434",4.84410646387833,"2014-May-26 05:27:20",47631,"Opts 1-2",80,1,3419,45,25
"12435",4.81330404769376,"2014-May-26 05:27:20",33696,"Opts 1-3",81,1,3187,45,25
"12436",4.81330404769376,"2014-May-26 05:27:20",43456,"Opts 1-2",81,1,3187,45,25
"12437",4.92824742268041,"2014-May-26 05:27:20",890107,"Opt 1",75,1,2425,45,25
"12438",4.84410646387833,"2014-May-26 05:27:20",402407,"Opt 1",80,1,3419,45,25
"12439",5.08606701940035,"2014-May-26 05:27:20",39295,"Opts 1-3",82,1,2835,45,25
"12440",4.80048409405256,"2014-May-26 05:27:20",497423,"Opt 1",79,1,2892,45,25
"12441",5.08606701940035,"2014-May-26 05:27:20",49953,"Opts 1-2",82,1,2835,45,25
"12442",4.58336295769641,"2014-May-26 05:27:20",32700,"Opts 1-3",83,1,2813,45,25
"12443",4.58336295769641,"2014-May-26 05:27:20",33040,"Opts 1-2",83,1,2813,45,25
"12444",4.82667210440457,"2014-May-26 05:27:20",906854,"Opt 1",77,1,2452,45,25
"12445",4.9070981210856,"2014-May-26 05:27:20",745879,"Opt 1",78,1,2874,45,25
"12446",4.81330404769376,"2014-May-26 05:27:20",428001,"Opt 1",81,1,3187,45,25
"12447",4.81210325856962,"2014-May-26 05:27:20",27595,"Opts 1-3",84,1,2363,45,25
"12448",4.81210325856962,"2014-May-26 05:27:20",39039,"Opts 1-2",84,1,2363,45,25
"12449",4.89666977902272,"2014-May-26 05:27:21",49636,"Opts 1-2",85,1,3213,45,25
"12450",4.89666977902272,"2014-May-26 05:27:21",42556,"Opts 1-3",85,1,3213,45,25
"12451",4.80544077134986,"2014-May-26 05:27:21",41832,"Opts 1-3",86,1,2904,45,25
"12452",4.58336295769641,"2014-May-26 05:27:21",341111,"Opt 1",83,1,2813,45,25
"12453",4.80544077134986,"2014-May-26 05:27:21",44117,"Opts 1-2",86,1,2904,45,25
"12454",4.49540347293156,"2014-May-26 05:27:21",25233,"Opts 1-3",87,1,1958,45,25
"12455",4.49540347293156,"2014-May-26 05:27:21",34097,"Opts 1-2",87,1,1958,45,25
"12456",4.98243412797992,"2014-May-26 05:27:21",24154,"Opts 1-3",88,1,2391,45,25
"12457",5.57345551285841,"2014-May-26 05:27:21",1848398,"Opt 1",73,1,3383,45,25
"12458",4.89666977902272,"2014-May-26 05:27:21",355582,"Opt 1",85,1,3213,45,25
"12459",4.98243412797992,"2014-May-26 05:27:21",40053,"Opts 1-2",88,1,2391,45,25
"12460",4.81210325856962,"2014-May-26 05:27:21",710452,"Opt 1",84,1,2363,45,25
"12461",4.49540347293156,"2014-May-26 05:27:21",601105,"Opt 1",87,1,1958,45,25
"12462",4.80544077134986,"2014-May-26 05:27:21",679772,"Opt 1",86,1,2904,45,25
"12463",5.08606701940035,"2014-May-26 05:27:21",1210373,"Opt 1",82,1,2835,45,25
"12464",4.7963347164592,"2014-May-26 05:27:21",41481,"Opts 1-3",89,1,2892,45,25
"12465",4.7963347164592,"2014-May-26 05:27:21",41125,"Opts 1-2",89,1,2892,45,25
"12466",4.85648385443362,"2014-May-26 05:27:21",20965,"Opts 1-3",90,1,1951,45,25
"12467",4.85648385443362,"2014-May-26 05:27:22",28053,"Opts 1-2",90,1,1951,45,25
"12468",5.25140562248996,"2014-May-26 05:27:22",43428,"Opts 1-3",91,1,3735,45,25
"12469",5.25140562248996,"2014-May-26 05:27:22",69110,"Opts 1-2",91,1,3735,45,25
"12470",5.39311163895487,"2014-May-26 05:27:22",41867,"Opts 1-3",92,1,3368,45,25
"12471",5.39311163895487,"2014-May-26 05:27:22",66760,"Opts 1-2",92,1,3368,45,25
"12472",4.98243412797992,"2014-May-26 05:27:22",953835,"Opt 1",88,1,2391,45,25
"12473",5.02873030583874,"2014-May-26 05:27:22",43784,"Opts 1-3",93,1,3237,45,25
"12474",5.02873030583874,"2014-May-26 05:27:22",42791,"Opts 1-2",93,1,3237,45,25
"12475",4.9468212714914,"2014-May-26 05:27:22",26815,"Opts 1-3",94,1,2501,45,25
"12476",4.7963347164592,"2014-May-26 05:27:22",535301,"Opt 1",89,1,2892,45,25
"12477",4.9468212714914,"2014-May-26 05:27:22",41104,"Opts 1-2",94,1,2501,45,25
"12478",4.7974180734856,"2014-May-26 05:27:22",32200,"Opts 1-3",95,1,3021,45,25
"12479",4.7974180734856,"2014-May-26 05:27:22",36960,"Opts 1-2",95,1,3021,45,25
"12480",4.91482463896257,"2014-May-26 05:27:22",38651,"Opts 1-3",96,1,3393,45,25
"12481",4.91482463896257,"2014-May-26 05:27:22",70898,"Opts 1-2",96,1,3393,45,25
"12482",4.7974180734856,"2014-May-26 05:27:22",419166,"Opt 1",95,1,3021,45,25
"12483",5.25140562248996,"2014-May-26 05:27:22",852303,"Opt 1",91,1,3735,45,25
"12484",5.02873030583874,"2014-May-26 05:27:22",728811,"Opt 1",93,1,3237,45,25
"12485",5.04571237904571,"2014-May-26 05:27:23",29386,"Opts 1-3",97,1,2997,45,25
"12486",5.04571237904571,"2014-May-26 05:27:23",37937,"Opts 1-2",97,1,2997,45,25
"12487",4.61366941347552,"2014-May-26 05:27:23",16835,"Opts 1-3",98,1,2063,45,25
"12488",4.61366941347552,"2014-May-26 05:27:23",20968,"Opts 1-2",98,1,2063,45,25
"12489",5.39311163895487,"2014-May-26 05:27:23",1073148,"Opt 1",92,1,3368,45,25
"12490",4.81093855503038,"2014-May-26 05:27:23",24520,"Opts 1-3",99,1,2962,45,25
"12491",4.91482463896257,"2014-May-26 05:27:23",537591,"Opt 1",96,1,3393,45,25
"12492",4.81093855503038,"2014-May-26 05:27:23",29418,"Opts 1-2",99,1,2962,45,25
